,occupation_level,education_num,familiarity_FB,view_FB,interested_insurance,created_account,age_by_decade_20s,age_by_decade_30s,age_by_decade_40s,age_by_decade_50s,age_by_decade_60s,age_by_decade_70s,age_by_decade_80s,teens,postcode_encoded,marital_status_divorced,marital_status_married-civ-spouse,marital_status_married-spouse-absent,marital_status_never-married,marital_status_separated,marital_status_widowed,education_encoded,job_title_encoded
8062,6,13,7,5,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22689,0.0,0.0,0.0,1.0,0.0,0.0,9.0,196
8063,8,5,9,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11008,0.0,0.0,0.0,1.0,0.0,0.0,3.0,636
8064,16,17,5,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25187,0.0,1.0,0.0,0.0,0.0,0.0,10.0,664
8065,8,13,1,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379,0.0,1.0,0.0,0.0,0.0,0.0,9.0,491
8066,2,12,9,7,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23169,0.0,1.0,0.0,0.0,0.0,0.0,8.0,258
8067,8,17,2,9,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21816,1.0,0.0,0.0,0.0,0.0,0.0,10.0,118
8068,14,14,7,10,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26214,0.0,1.0,0.0,0.0,0.0,0.0,12.0,498
8069,9,4,5,7,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21312,0.0,1.0,0.0,0.0,0.0,0.0,2.0,70
8070,3,12,3,4,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20025,0.0,0.0,0.0,1.0,0.0,0.0,8.0,200
8071,5,9,8,7,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15393,0.0,0.0,0.0,1.0,0.0,0.0,6.0,160
8072,11,16,8,3,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2429,0.0,1.0,0.0,0.0,0.0,0.0,13.0,585
8073,17,14,9,8,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8940,0.0,1.0,0.0,0.0,0.0,0.0,12.0,384
8074,7,12,2,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24209,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5
8075,3,18,6,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11606,0.0,0.0,0.0,1.0,0.0,0.0,11.0,39
8076,14,12,3,4,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21735,0.0,1.0,0.0,0.0,0.0,0.0,8.0,640
8077,3,12,10,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25117,0.0,1.0,0.0,0.0,0.0,0.0,8.0,68
8078,7,13,1,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9885,1.0,0.0,0.0,0.0,0.0,0.0,9.0,74
8079,17,12,1,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30788,0.0,1.0,0.0,0.0,0.0,0.0,8.0,302
8080,11,1,1,7,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,143
8081,4,20,8,8,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,915,0.0,0.0,0.0,1.0,0.0,0.0,14.0,187
8082,2,12,4,4,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166,0.0,0.0,0.0,1.0,0.0,0.0,8.0,176
8083,15,13,5,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21631,0.0,1.0,0.0,0.0,0.0,0.0,9.0,586
8084,11,18,7,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21126,0.0,1.0,0.0,0.0,0.0,0.0,11.0,154
8085,5,12,5,3,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20347,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10
8086,12,14,9,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9111,1.0,0.0,0.0,0.0,0.0,0.0,12.0,345
8087,8,14,2,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2045,1.0,0.0,0.0,0.0,0.0,0.0,12.0,402
8088,6,1,9,5,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,224
8089,9,17,6,3,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,901,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0
8090,4,12,8,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18821,1.0,0.0,0.0,0.0,0.0,0.0,8.0,166
8091,15,18,9,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27191,0.0,1.0,0.0,0.0,0.0,0.0,11.0,326
8092,7,12,9,1,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10523,1.0,0.0,0.0,0.0,0.0,0.0,8.0,18
8093,9,12,4,6,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5084,1.0,0.0,0.0,0.0,0.0,0.0,8.0,637
8094,3,8,6,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9531,0.0,0.0,0.0,1.0,0.0,0.0,5.0,216
8095,10,12,9,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072,0.0,0.0,0.0,1.0,0.0,0.0,8.0,149
8096,5,1,1,1,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,183
8097,8,18,9,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29366,0.0,1.0,0.0,0.0,0.0,0.0,11.0,118
8098,1,10,9,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8354,0.0,0.0,0.0,1.0,0.0,0.0,7.0,267
8099,11,13,6,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19583,1.0,0.0,0.0,0.0,0.0,0.0,9.0,164
8100,9,13,4,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8675,1.0,0.0,0.0,0.0,0.0,0.0,9.0,590
8101,3,12,2,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16674,0.0,0.0,0.0,1.0,0.0,0.0,8.0,216
8102,20,12,4,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143,0.0,1.0,0.0,0.0,0.0,0.0,8.0,102
8103,11,13,5,6,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9030,1.0,0.0,0.0,0.0,0.0,0.0,9.0,583
8104,8,18,5,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26228,0.0,1.0,0.0,0.0,0.0,0.0,11.0,411
8105,14,20,5,6,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10009,0.0,1.0,0.0,0.0,0.0,0.0,14.0,486
8106,7,13,1,9,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11248,0.0,0.0,0.0,1.0,0.0,0.0,9.0,358
8107,7,13,9,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4675,1.0,0.0,0.0,0.0,0.0,0.0,9.0,73
8108,4,9,8,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13416,1.0,0.0,0.0,0.0,0.0,0.0,6.0,159
8109,9,10,3,4,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055,1.0,0.0,0.0,0.0,0.0,0.0,7.0,293
8110,6,12,3,2,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19671,0.0,1.0,0.0,0.0,0.0,0.0,8.0,676
8111,8,12,5,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18314,0.0,0.0,0.0,1.0,0.0,0.0,8.0,496
8112,5,5,4,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17716,0.0,1.0,0.0,0.0,0.0,0.0,3.0,29
8113,19,12,8,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23572,0.0,1.0,0.0,0.0,0.0,0.0,8.0,97
8114,4,14,2,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12193,0.0,0.0,0.0,1.0,0.0,0.0,12.0,50
8115,9,12,4,6,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14230,0.0,0.0,0.0,0.0,1.0,0.0,8.0,297
8116,8,17,8,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3355,0.0,0.0,0.0,0.0,1.0,0.0,10.0,402
8117,14,20,6,8,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29762,0.0,1.0,0.0,0.0,0.0,0.0,14.0,498
8118,9,17,5,3,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24416,1.0,0.0,0.0,0.0,0.0,0.0,10.0,308
8119,8,12,2,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10530,0.0,1.0,0.0,0.0,0.0,0.0,8.0,136
8120,2,8,8,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,431,0.0,1.0,0.0,0.0,0.0,0.0,5.0,360
8121,10,17,3,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28344,0.0,1.0,0.0,0.0,0.0,0.0,10.0,121
8122,2,13,1,4,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036,0.0,0.0,0.0,1.0,0.0,0.0,9.0,366
8123,4,9,9,5,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12849,0.0,1.0,0.0,0.0,0.0,0.0,6.0,126
8124,7,20,5,10,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29018,0.0,0.0,0.0,1.0,0.0,0.0,14.0,358
8125,3,17,7,3,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25452,0.0,0.0,0.0,1.0,0.0,0.0,10.0,216
8126,7,21,9,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24905,0.0,0.0,0.0,1.0,0.0,0.0,15.0,24
8127,1,17,6,5,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913,0.0,0.0,0.0,1.0,0.0,0.0,10.0,350
8128,3,12,4,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14558,0.0,0.0,0.0,1.0,0.0,0.0,8.0,200
8129,2,9,8,5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12599,0.0,0.0,0.0,1.0,0.0,0.0,6.0,254
8130,8,12,4,7,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10785,1.0,0.0,0.0,0.0,0.0,0.0,8.0,79
8131,7,12,8,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15019,0.0,0.0,0.0,1.0,0.0,0.0,8.0,290
8132,9,8,8,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10531,0.0,1.0,0.0,0.0,0.0,0.0,5.0,58
8133,13,16,6,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13018,0.0,0.0,0.0,1.0,0.0,0.0,13.0,379
8134,6,9,3,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17091,0.0,0.0,0.0,1.0,0.0,0.0,6.0,239
8135,11,13,4,6,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18711,0.0,0.0,0.0,1.0,0.0,0.0,9.0,45
8136,10,12,5,4,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5895,0.0,0.0,0.0,1.0,0.0,0.0,8.0,173
8137,6,14,5,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4988,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2
8138,13,12,6,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21915,1.0,0.0,0.0,0.0,0.0,0.0,8.0,20
8139,18,17,7,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30390,0.0,1.0,0.0,0.0,0.0,0.0,10.0,390
8140,2,12,5,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13057,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9
8141,4,13,9,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11758,0.0,0.0,0.0,1.0,0.0,0.0,9.0,178
8142,6,17,6,5,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26510,0.0,1.0,0.0,0.0,0.0,0.0,10.0,239
8143,1,12,9,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,8.0,350
8144,14,17,5,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26655,0.0,1.0,0.0,0.0,0.0,0.0,10.0,258
8145,6,12,2,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1257,0.0,1.0,0.0,0.0,0.0,0.0,8.0,33
8146,3,12,5,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15513,0.0,1.0,0.0,0.0,0.0,0.0,8.0,210
8147,9,16,2,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19140,0.0,0.0,0.0,1.0,0.0,0.0,13.0,156
8148,10,17,8,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18322,0.0,0.0,0.0,1.0,0.0,0.0,10.0,83
8149,6,8,5,8,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2
8150,12,20,8,6,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28418,0.0,1.0,0.0,0.0,0.0,0.0,14.0,347
8151,9,12,9,3,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22247,0.0,1.0,0.0,0.0,0.0,0.0,8.0,637
8152,7,17,4,6,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,0.0,1.0,0.0,0.0,0.0,0.0,10.0,485
8153,10,17,4,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30725,0.0,1.0,0.0,0.0,0.0,0.0,10.0,83
8154,5,13,4,5,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25545,0.0,1.0,0.0,0.0,0.0,0.0,9.0,183
8155,3,12,2,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19298,1.0,0.0,0.0,0.0,0.0,0.0,8.0,221
8156,4,12,3,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24263,0.0,1.0,0.0,0.0,0.0,0.0,8.0,292
8157,14,13,10,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28667,0.0,1.0,0.0,0.0,0.0,0.0,9.0,638
8158,6,12,3,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10703,0.0,0.0,0.0,1.0,0.0,0.0,8.0,224
8159,8,17,7,3,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8181,0.0,0.0,0.0,1.0,0.0,0.0,10.0,158
8160,15,17,3,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21556,0.0,1.0,0.0,0.0,0.0,0.0,10.0,507
8161,1,16,5,9,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12968,0.0,0.0,0.0,0.0,0.0,1.0,13.0,253
8162,9,12,3,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12462,0.0,0.0,0.0,1.0,0.0,0.0,8.0,297
8163,12,12,8,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17362,1.0,0.0,0.0,0.0,0.0,0.0,8.0,343
8164,2,5,1,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9794,0.0,0.0,0.0,1.0,0.0,0.0,3.0,270
8165,6,12,9,1,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11516,0.0,0.0,0.0,0.0,1.0,0.0,8.0,246
8166,11,12,9,6,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16815,0.0,1.0,0.0,0.0,0.0,0.0,8.0,550
8167,10,18,2,4,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20647,0.0,0.0,0.0,1.0,0.0,0.0,11.0,149
8168,3,13,7,9,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358,0.0,0.0,0.0,1.0,0.0,0.0,9.0,213
8169,11,12,4,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8653,0.0,0.0,0.0,1.0,0.0,0.0,8.0,134
8170,8,12,9,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23753,0.0,1.0,0.0,0.0,0.0,0.0,8.0,79
8171,3,17,10,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8746,0.0,0.0,0.0,1.0,0.0,0.0,10.0,39
8172,5,17,8,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19249,0.0,0.0,0.0,1.0,0.0,0.0,10.0,670
8173,16,17,6,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21280,0.0,0.0,0.0,1.0,0.0,0.0,10.0,342
8174,8,20,1,10,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27336,0.0,1.0,0.0,0.0,0.0,0.0,14.0,402
8175,2,12,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326,0.0,1.0,0.0,0.0,0.0,0.0,8.0,270
8176,8,13,4,1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22849,0.0,1.0,0.0,0.0,0.0,0.0,9.0,118
8177,8,12,2,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30515,0.0,1.0,0.0,0.0,0.0,0.0,8.0,411
8178,8,10,9,4,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6967,0.0,0.0,0.0,1.0,0.0,0.0,7.0,136
8179,8,5,6,2,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1978,1.0,0.0,0.0,0.0,0.0,0.0,3.0,402
8180,2,10,1,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21445,0.0,1.0,0.0,0.0,0.0,0.0,7.0,409
8181,10,16,6,2,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447,0.0,0.0,0.0,1.0,0.0,0.0,13.0,149
8182,3,12,7,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25318,0.0,1.0,0.0,0.0,0.0,0.0,8.0,200
8183,11,12,6,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,396,0.0,1.0,0.0,0.0,0.0,0.0,8.0,134
8184,8,12,5,6,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1126,0.0,1.0,0.0,0.0,0.0,0.0,8.0,411
8185,5,18,2,4,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6056,1.0,0.0,0.0,0.0,0.0,0.0,11.0,506
8186,5,12,1,2,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18756,0.0,0.0,0.0,0.0,1.0,0.0,8.0,160
8187,6,14,8,3,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22433,0.0,0.0,0.0,0.0,0.0,1.0,12.0,239
8188,1,13,8,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13773,0.0,1.0,0.0,0.0,0.0,0.0,9.0,253
8189,12,13,8,1,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14516,0.0,0.0,0.0,1.0,0.0,0.0,9.0,352
8190,7,12,9,3,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11021,0.0,0.0,0.0,1.0,0.0,0.0,8.0,635
8191,5,18,8,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12244,0.0,0.0,0.0,1.0,0.0,0.0,11.0,439
8192,5,13,4,3,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12294,0.0,0.0,0.0,1.0,0.0,0.0,9.0,145
8193,18,14,7,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20382,0.0,1.0,0.0,0.0,0.0,0.0,12.0,476
8194,3,13,8,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18707,0.0,0.0,0.0,1.0,0.0,0.0,9.0,30
8195,18,17,7,9,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21404,0.0,1.0,0.0,0.0,0.0,0.0,10.0,355
8196,4,13,4,1,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18644,0.0,0.0,0.0,1.0,0.0,0.0,9.0,16
8197,11,12,4,2,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9552,0.0,1.0,0.0,0.0,0.0,0.0,8.0,110
8198,10,13,9,5,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27140,0.0,1.0,0.0,0.0,0.0,0.0,9.0,48
8199,6,13,3,6,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6929,0.0,0.0,0.0,1.0,0.0,0.0,9.0,239
8200,3,12,5,6,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10503,0.0,0.0,0.0,1.0,0.0,0.0,8.0,68
8201,2,13,7,3,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17928,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9
8202,8,17,6,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19982,0.0,1.0,0.0,0.0,0.0,0.0,10.0,139
8203,8,13,2,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930,0.0,0.0,0.0,1.0,0.0,0.0,9.0,139
8204,10,9,6,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12259,0.0,0.0,0.0,1.0,0.0,0.0,6.0,149
8205,6,17,6,10,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26570,0.0,1.0,0.0,0.0,0.0,0.0,10.0,224
8206,6,17,7,3,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9672,1.0,0.0,0.0,0.0,0.0,0.0,10.0,246
8207,11,12,5,7,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22617,1.0,0.0,0.0,0.0,0.0,0.0,8.0,143
8208,8,18,10,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13081,0.0,1.0,0.0,0.0,0.0,0.0,11.0,402
8209,10,17,7,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28758,0.0,1.0,0.0,0.0,0.0,0.0,10.0,48
8210,4,13,8,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2962,1.0,0.0,0.0,0.0,0.0,0.0,9.0,309
8211,6,3,7,9,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33
8212,7,13,10,1,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3898,1.0,0.0,0.0,0.0,0.0,0.0,9.0,357
8213,11,18,3,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25988,0.0,1.0,0.0,0.0,0.0,0.0,11.0,585
8214,2,12,6,1,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19016,0.0,1.0,0.0,0.0,0.0,0.0,8.0,9
8215,1,12,7,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11567,0.0,0.0,0.0,1.0,0.0,0.0,8.0,250
8216,6,14,7,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28069,0.0,1.0,0.0,0.0,0.0,0.0,12.0,224
8217,8,12,6,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14354,0.0,0.0,0.0,1.0,0.0,0.0,8.0,636
8218,6,12,9,5,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6026,1.0,0.0,0.0,0.0,0.0,0.0,8.0,196
8219,6,12,8,4,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20804,0.0,1.0,0.0,0.0,0.0,0.0,8.0,676
8220,5,13,3,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23133,0.0,1.0,0.0,0.0,0.0,0.0,9.0,113
8221,4,13,7,7,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15606,0.0,0.0,0.0,1.0,0.0,0.0,9.0,166
8222,1,16,9,6,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7337,0.0,0.0,0.0,1.0,0.0,0.0,13.0,350
8223,18,17,5,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29174,0.0,1.0,0.0,0.0,0.0,0.0,10.0,287
8224,10,20,4,8,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644,0.0,1.0,0.0,0.0,0.0,0.0,14.0,150
8225,15,21,9,4,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23200,0.0,0.0,0.0,1.0,0.0,0.0,15.0,507
8226,10,17,10,9,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21178,0.0,1.0,0.0,0.0,0.0,0.0,10.0,501
8227,11,13,9,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25308,0.0,1.0,0.0,0.0,0.0,0.0,9.0,143
8228,4,12,8,4,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,724,0.0,1.0,0.0,0.0,0.0,0.0,8.0,50
8229,9,14,4,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23470,0.0,0.0,0.0,1.0,0.0,0.0,12.0,58
8230,10,12,1,4,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13128,0.0,1.0,0.0,0.0,0.0,0.0,8.0,150
8231,8,12,2,7,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24774,0.0,1.0,0.0,0.0,0.0,0.0,8.0,118
8232,10,17,2,4,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14508,0.0,0.0,0.0,1.0,0.0,0.0,10.0,48
8233,8,12,8,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11535,0.0,0.0,0.0,1.0,0.0,0.0,8.0,139
8234,9,21,3,2,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26954,0.0,1.0,0.0,0.0,0.0,0.0,15.0,168
8235,5,8,3,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945,0.0,0.0,0.0,1.0,0.0,0.0,5.0,145
