,salary_in_gbp
8904,27140.0
8905,35072.0
8906,21033.5
8907,25487.0
8908,15855.599999999999
8909,16804.0
8910,17883.84
8911,19177.0
8912,16299.0
8913,15820.560000000001
8914,17496.6
8915,48729.0
8916,69230.4
8917,35809.0
8918,18538.0
8919,20541.0
8920,20980.96
8921,17476.5
8922,23431.0
8923,20016.72
8924,25820.600000000002
8925,27030.0
8926,37073.0
8927,27721.0
8928,55081.0
8929,44987.5
8930,73469.04000000001
8931,24017.0
8932,26078.0
8933,27279.2
8934,24529.079999999998
8935,28354.04
8936,16590.08
8937,37527.5
8938,17348.0
8939,24209.0
8940,17658.16
8941,24842.0
8942,26399.36
8943,20025.0
8944,17516.88
8945,27979.640000000003
8946,21583.0
8947,34798.0
8948,19313.16
8949,20103.239999999998
8950,15409.679999999998
8951,20856.0
8952,58489.0
8953,20116.0
8954,22092.2
8955,13919.0
8956,52125.84
8957,13769.0
8958,16928.0
8959,22543.0
8960,17767.0
8961,17506.56
8962,16897.92
8963,17616.0
8964,26910.52
8965,41936.0
8966,62149.200000000004
8967,14937.52
8968,18232.56
8969,42090.0
8970,26079.96
8971,23655.0
8972,19313.0
8973,18395.0
8974,21519.84
8975,23551.0
8976,16785.48
8977,16731.0
8978,20798.28
8979,15786.5
8980,16496.0
8981,15588.039999999999
8982,65723.0
8983,37144.5
8984,15672.0
8985,20064.72
8986,22115.0
8987,22485.72
8988,32290.5
8989,23157.0
8990,29368.0
8991,16241.0
8992,15850.0
8993,24338.28
8994,25648.0
8995,31481.0
8996,17575.32
8997,31251.239999999998
8998,22071.0
8999,17220.5
9000,51582.0
9001,67104.0
9002,13040.0
9003,23495.0
9004,23147.04
9005,21142.0
9006,31995.5
9007,24225.0
9008,13853.0
9009,21615.36
9010,18552.0
9011,20396.0
9012,17387.0
9013,31045.0
9014,20818.0
9015,18108.48
9016,18161.0
9017,23039.0
9018,14219.919999999998
9019,16406.0
9020,31051.5
9021,55026.240000000005
9022,27627.239999999998
9023,37996.4
9024,32002.5
9025,19043.5
9026,0.0
9027,17499.0
9028,32285.0
9029,26538.239999999998
9030,22339.0
9031,15974.0
9032,18710.28
9033,20430.0
9034,22092.12
9035,21258.0
9036,19636.76
9037,16121.0
9038,23346.5
9039,19889.5
9040,20977.32
9041,19611.0
9042,48774.600000000006
9043,22764.0
9044,18301.0
9045,23518.079999999998
9046,32481.5
9047,20855.0
9048,37267.0
9049,28703.0
9050,23534.68
9051,21049.0
9052,15705.0
9053,25907.28
9054,17881.24
9055,53123.0
9056,22572.6
9057,17816.0
9058,23423.399999999998
9059,27372.0
9060,17463.239999999998
9061,38419.68
9062,22364.64
9063,16355.0
9064,18300.36
9065,26098.28
9066,17844.32
9067,28708.0
9068,26342.0
9069,35786.0
9070,19104.72
9071,18042.0
9072,38584.08
9073,56386.0
9074,16463.0
9075,35157.72
9076,23950.0
9077,20996.559999999998
9078,16476.0
9079,38255.0
9080,31967.0
9081,19461.0
9082,19266.72
9083,31607.0
9084,33745.0
9085,27405.0
9086,13618.8
9087,23204.0
9088,26724.0
9089,14751.48
9090,22785.36
9091,15302.5
9092,50993.799999999996
9093,19998.0
9094,27605.76
9095,70778.0
9096,38024.399999999994
9097,31639.0
9098,14982.0
9099,19764.16
9100,21687.0
9101,19232.0
9102,24849.0
9103,23489.28
9104,0.0
9105,48773.28
9106,33068.0
9107,21591.0
9108,17844.32
9109,19723.0
9110,26040.0
9111,19707.84
9112,31981.0
9113,15664.32
9114,18598.32
9115,53666.0
9116,31981.0
9117,38947.0
9118,21899.5
9119,17774.88
9120,22764.0
9121,38255.0
9122,19588.92
9123,29596.32
9124,15494.0
9125,24509.0
9126,22066.0
9127,24037.0
9128,24686.0
9129,17457.0
9130,40962.5
9131,20580.0
9132,87702.25
9133,25302.72
9134,23088.0
9135,17832.239999999998
9136,18052.56
9137,24743.5
9138,25848.5
9139,38902.0
9140,17640.5
9141,25220.0
9142,24130.0
9143,37135.56
9144,19249.0
9145,39374.0
9146,21194.68
9147,52443.0
9148,45039.0
9149,25004.0
9150,18451.16
9151,22171.0
9152,18788.0
9153,21258.36
9154,25118.0
9155,15756.24
9156,18756.0
9157,18966.0
9158,32967.0
9159,18881.0
9160,53667.119999999995
9161,20499.0
9162,33185.0
9163,17190.12
9164,26828.0
9165,26501.0
9166,17927.0
9167,25519.0
9168,17570.4
9169,17558.0
9170,23761.0
9171,15891.720000000001
9172,32513.5
9173,17196.48
9174,16391.88
9175,13594.0
9176,18426.0
9177,28430.5
9178,14132.0
9179,31111.0
9180,15569.0
9181,26321.0
9182,66864.12
9183,14821.0
9184,17276.0
9185,17792.0
9186,16472.5
9187,22903.0
9188,21119.0
9189,61877.4
9190,20034.559999999998
9191,87702.25
9192,17284.68
9193,25751.0
9194,22849.0
9195,22618.0
9196,18709.0
9197,18360.0
9198,18457.0
9199,22156.0
9200,23411.96
9201,41302.0
9202,16635.0
9203,22833.12
9204,23435.0
9205,17956.0
9206,25913.0
9207,30858.0
9208,18123.96
9209,87702.25
9210,38913.36
9211,21155.0
9212,19004.0
9213,25072.0
9214,24222.6
9215,16170.0
9216,15795.0
9217,16182.36
9218,15920.880000000001
9219,87702.25
9220,18963.12
9221,23204.0
9222,18923.0
9223,26620.0
9224,17522.52
9225,22543.079999999998
9226,31520.32
9227,18976.56
9228,30915.96
9229,14537.0
9230,21994.0
9231,15755.0
9232,35881.5
9233,24906.0
9234,31319.0
9235,19461.48
9236,37497.72
9237,37000.0
9238,30239.0
9239,87702.25
9240,18694.0
9241,19450.0
9242,33190.0
9243,33420.4
9244,38156.0
9245,19277.88
9246,15755.0
9247,23736.440000000002
9248,23481.48
9249,19745.5
9250,17478.0
9251,27040.5
9252,20977.0
9253,18381.0
9254,26396.64
9255,20224.5
9256,27818.0
9257,19985.0
9258,14624.16
9259,17110.600000000002
9260,40941.0
9261,28995.5
9262,24176.28
9263,22106.88
9264,37300.119999999995
9265,21351.0
9266,17745.0
9267,14321.0
9268,23300.16
9269,31999.76
9270,19010.0
9271,32089.0
9272,18283.0
9273,14462.64
9274,46414.5
9275,24756.0
9276,14659.800000000001
9277,28506.0
9278,27778.32
9279,24454.0
9280,22639.5
9281,17160.0
9282,41477.0
9283,19218.12
9284,18757.0
9285,54565.5
9286,25360.0
9287,24616.0
9288,32700.72
9289,40026.0
9290,32055.4
9291,17988.12
9292,77172.68
9293,29543.0
9294,19945.64
9295,20827.559999999998
9296,26191.0
9297,16112.0
9298,17691.0
9299,15659.76
9300,18245.16
9301,19521.84
9302,26700.0
9303,44562.96
9304,47142.0
9305,42549.12
9306,19371.0
9307,53014.0
9308,20818.0
9309,16592.5
9310,23870.0
9311,14016.0
9312,24558.0
9313,18816.0
9314,21454.0
9315,45230.04
9316,82128.0
9317,16575.0
9318,87702.25
9319,26224.0
9320,13154.0
9321,39639.0
9322,17115.5
9323,17908.0
9324,23424.0
9325,17328.12
9326,38174.0
9327,16553.0
9328,87702.25
9329,16609.68
9330,19283.16
9331,31895.0
9332,24997.92
9333,21004.0
9334,18441.5
9335,15535.0
9336,14535.0
9337,27519.239999999998
9338,13877.76
9339,20320.0
9340,33932.0
9341,20540.52
9342,24359.0
9343,17781.92
9344,21730.199999999997
9345,19644.0
9346,13301.0
9347,19382.64
9348,23915.0
9349,19536.399999999998
9350,16456.0
9351,16767.12
9352,52484.0
9353,21097.96
9354,19708.0
9355,19624.0
9356,21274.0
9357,22301.52
9358,19787.0
9359,24870.5
9360,25003.0
9361,18806.0
9362,18676.0
9363,28354.08
9364,18728.760000000002
9365,33133.0
9366,19785.0
9367,22097.0
9368,0.0
9369,24940.44
9370,17053.0
9371,19955.760000000002
9372,22025.0
9373,20035.0
9374,25348.44
9375,0.0
9376,16377.0
9377,19552.52
9378,22809.96
9379,19360.0
9380,45469.0
9381,32296.160000000003
9382,20124.0
9383,26006.0
9384,14187.0
9385,28556.0
9386,28527.0
9387,25447.0
9388,17808.0
9389,14605.0
9390,24123.0
9391,21849.0
9392,25418.0
9393,22603.0
9394,53667.119999999995
9395,16284.72
9396,18658.079999999998
9397,21652.0
9398,60627.0
9399,44694.0
9400,17040.399999999998
9401,20189.0
9402,15625.48
9403,25172.16
9404,72341.0
9405,31574.5
9406,23710.5
9407,34220.5
9408,28440.0
9409,29496.0
9410,23475.0
9411,21998.0
9412,32821.36
9413,19469.88
9414,18245.24
9415,16317.72
9416,14617.0
9417,15171.24
9418,17536.0
9419,21230.88
9420,15887.0
9421,15354.559999999998
9422,41936.399999999994
9423,26909.0
9424,27015.5
9425,27819.0
9426,26224.12
9427,16298.0
9428,14856.4
9429,16623.36
9430,16822.920000000002
9431,18606.0
9432,33961.0
9433,30221.880000000005
9434,28344.239999999998
9435,39293.5
9436,20126.0
9437,46490.0
9438,20977.0
9439,23366.0
9440,20154.0
9441,20004.12
9442,15034.76
9443,30428.5
9444,37103.0
9445,44042.96
9446,19578.0
9447,50450.28
9448,41975.0
9449,16446.559999999998
9450,22441.5
9451,29113.5
9452,24525.6
9453,25317.0
9454,32586.0
9455,40213.0
9456,25274.0
9457,18442.32
9458,63862.0
9459,32586.0
9460,21241.5
9461,16664.0
9462,25144.0
9463,33013.0
9464,20655.0
9465,16111.800000000001
9466,16179.0
9467,20463.5
9468,20147.0
9469,51672.92
9470,59920.0
9471,35849.5
9472,44858.0
9473,19794.0
9474,29112.0
9475,26859.0
9476,16017.0
9477,22959.559999999998
9478,33549.0
9479,16411.0
9480,21183.24
9481,45498.0
9482,37417.0
9483,15054.52
9484,24964.0
9485,25265.0
9486,34294.5
9487,19271.72
9488,17784.52
9489,28488.0
9490,48412.0
9491,25357.0
9492,20441.2
9493,28181.4
9494,44291.5
9495,20660.0
9496,47025.5
9497,13366.0
9498,15472.0
9499,19594.0
9500,24060.0
9501,41515.08
9502,24987.0
9503,26168.0
9504,18419.0
9505,47733.0
9506,76241.4
9507,17242.0
9508,26931.839999999997
9509,20274.96
9510,17130.36
9511,20401.800000000003
9512,17142.0
9513,21233.0
9514,45061.119999999995
9515,33396.0
9516,21583.0
9517,16773.0
9518,26166.5
9519,24862.0
9520,25861.0
9521,31606.640000000003
9522,19093.0
9523,0.0
9524,18920.0
9525,21305.0
9526,26831.0
9527,25762.5
9528,19113.0
9529,25317.0
9530,21565.0
9531,39485.16
9532,21267.0
9533,22828.0
9534,25359.600000000002
9535,22439.0
9536,26828.0
9537,22347.0
9538,26700.0
9539,31121.5
9540,87702.25
9541,19637.4
9542,46381.0
9543,16239.6
9544,87702.25
9545,41845.44
9546,19040.84
9547,37770.0
9548,28044.5
9549,20678.0
9550,24017.0
9551,25913.0
9552,50235.5
9553,26367.840000000004
9554,21442.5
9555,16656.6
9556,21014.0
9557,28354.08
9558,34262.0
9559,26677.0
9560,14445.6
9561,20224.5
9562,36872.16
9563,22662.12
9564,18943.0
9565,30455.399999999998
9566,17035.0
9567,18934.76
9568,72303.5
9569,22833.12
9570,20484.0
9571,22978.0
9572,15718.0
9573,28016.0
9574,19768.0
9575,21271.5
9576,14624.0
9577,18023.0
9578,44925.0
9579,23713.04
9580,56451.0
9581,23259.0
9582,24987.0
9583,87702.25
9584,29343.0
9585,32394.96
9586,19785.48
9587,19549.0
9588,31289.52
9589,50948.0
9590,21183.0
9591,18876.0
9592,15045.0
9593,15644.0
9594,20454.0
9595,26244.600000000002
9596,23435.0
9597,19577.4
9598,26260.5
9599,23849.0
9600,87702.25
9601,24436.5
9602,24201.5
9603,33453.0
9604,18427.0
9605,28905.0
9606,40136.399999999994
9607,19536.0
9608,21698.4
9609,16575.0
9610,39907.0
9611,17409.600000000002
9612,21062.0
9613,18451.0
9614,15213.36
9615,87702.25
9616,16355.16
9617,27233.0
9618,20498.88
9619,26052.0
9620,42887.28
9621,36881.0
9622,30829.76
9623,27490.32
9624,33161.28
9625,20743.0
9626,21333.6
9627,20842.0
9628,45922.0
9629,47251.0
9630,22885.0
9631,25612.0
9632,29822.0
9633,19746.5
9634,18275.04
9635,20909.52
9636,27806.52
9637,21313.76
9638,19569.12
9639,13806.0
9640,21828.0
9641,14904.0
9642,21764.0
9643,19658.0
9644,21443.64
9645,18243.5
9646,15099.0
9647,16233.88
9648,20100.600000000002
9649,32298.0
9650,16406.0
9651,30628.0
9652,27371.0
9653,37759.5
9654,21591.0
9655,18002.760000000002
9656,26543.0
9657,17983.079999999998
9658,23534.0
9659,27145.0
9660,20662.800000000003
9661,30168.0
9662,23338.56
9663,39308.399999999994
9664,25360.32
9665,18624.0
9666,25453.0
9667,22249.76
9668,20057.0
9669,21730.0
9670,17275.199999999997
9671,23515.0
9672,16286.0
9673,21755.5
9674,61932.0
9675,63737.0
9676,19760.88
9677,54413.0
9678,87702.25
9679,33127.64
9680,44234.32
9681,16840.199999999997
9682,19700.52
9683,67109.0
9684,63128.0
9685,21235.0
9686,22639.5
9687,26729.5
9688,20679.0
9689,21056.0
9690,24484.5
9691,21606.0
9692,53303.0
9693,22624.68
9694,21036.0
9695,17890.0
9696,22543.0
9697,43851.0
9698,22840.0
9699,17178.0
9700,23634.0
9701,28240.5
9702,33841.5
9703,72980.0
9704,25246.0
9705,23898.0
9706,33226.0
9707,31144.0
9708,29822.159999999996
9709,18614.64
9710,17249.0
9711,53544.0
9712,23180.52
9713,22370.0
9714,51718.0
9715,15892.560000000001
9716,33075.0
9717,22381.0
9718,44847.0
9719,17998.56
9720,22662.12
9721,25528.0
9722,36411.0
9723,45196.92
9724,23381.28
9725,22222.5
9726,44507.5
9727,47370.96
9728,24375.0
9729,31751.0
9730,26208.5
9731,0.0
9732,20997.0
9733,24273.0
9734,22455.48
9735,20798.28
9736,20267.0
9737,20718.88
9738,18859.68
9739,20322.0
9740,20772.0
9741,28584.4
9742,15443.0
9743,38681.0
9744,40333.0
9745,22481.0
9746,31078.0
9747,18424.0
9748,16714.0
9749,19177.600000000002
9750,20254.0
9751,37877.0
9752,87702.25
9753,18142.0
9754,23088.0
9755,54700.0
9756,22232.0
9757,17904.0
9758,41710.0
9759,27883.0
9760,26577.48
9761,25426.5
9762,21254.28
9763,39505.92
9764,15901.080000000002
9765,37829.0
9766,82929.0
9767,16417.0
9768,25972.0
9769,31074.0
9770,19743.0
9771,38359.0
9772,30117.5
9773,17620.32
9774,21763.04
9775,17927.0
9776,22461.0
9777,19054.0
9778,41553.0
9779,23475.0
9780,34140.0
9781,37685.44
9782,14514.0
9783,13686.0
9784,36378.16
9785,21433.0
9786,30819.5
9787,17588.0
9788,18989.0
9789,23982.0
9790,27487.72
9791,18757.44
9792,44699.0
9793,15872.0
9794,19391.760000000002
9795,21661.64
9796,25226.5
9797,21988.0
9798,87702.25
9799,22083.5
9800,19445.399999999998
9801,20019.48
9802,17231.16
9803,17052.6
9804,27742.52
9805,80726.0
9806,16397.760000000002
9807,44081.0
9808,29931.72
9809,22880.0
9810,30287.879999999997
9811,24955.0
9812,17678.440000000002
9813,18011.52
9814,19289.92
9815,21857.5
9816,22137.0
9817,26116.48
9818,15752.36
9819,21977.0
9820,23383.5
9821,20602.920000000002
9822,21284.0
9823,17388.0
9824,27418.0
9825,25982.0
9826,13652.0
9827,19779.76
9828,39275.0
9829,35578.92
9830,25338.36
9831,13502.16
9832,34140.0
9833,44234.32
9834,19267.0
9835,30518.28
9836,14816.5
9837,29505.0
9838,24484.5
9839,68875.0
9840,16740.12
9841,14999.0
9842,41822.0
9843,25849.72
9844,51718.31999999999
9845,17467.0
9846,13725.0
9847,18676.800000000003
9848,18544.76
9849,30290.0
9850,22665.0
9851,22662.12
9852,28056.0
9853,22880.0
9854,43611.880000000005
9855,26368.0
9856,28181.399999999998
9857,65854.92
9858,26449.0
9859,87702.25
9860,18977.0
9861,16749.72
9862,25913.04
9863,19779.6
9864,21849.0
9865,32131.0
9866,26449.44
9867,24570.0
9868,44699.0
9869,15709.5
9870,19776.0
9871,40034.0
9872,15890.0
9873,24153.12
9874,38584.08
9875,17303.0
9876,22806.6
9877,29471.0
9878,31492.0
9879,30597.36
9880,22067.28
9881,23389.0
9882,14359.279999999999
9883,18392.0
9884,21073.0
9885,29131.0
9886,18920.0
9887,15356.28
9888,28469.0
9889,19498.0
9890,17017.0
9891,19521.84
9892,22828.0
9893,21088.0
9894,18424.0
9895,37958.64
9896,87702.25
9897,19271.72
9898,27509.0
9899,23482.0
9900,18826.0
9901,27001.52
9902,27688.5
9903,17658.16
9904,87702.25
9905,18160.0
9906,87702.25
9907,17745.0
9908,79001.5
9909,26307.0
9910,0.0
9911,31262.5
9912,13635.72
9913,0.0
9914,19140.239999999998
9915,23892.239999999998
9916,0.0
9917,22087.0
9918,18419.5
9919,19976.84
9920,15812.400000000001
9921,22463.760000000002
9922,20842.0
9923,31999.5
9924,32515.08
9925,22647.84
9926,31769.0
9927,14824.0
9928,20726.0
9929,80971.0
9930,27192.0
9931,24963.600000000002
9932,34535.0
9933,29583.0
9934,13758.0
9935,18959.5
9936,24870.96
9937,19906.0
9938,74396.5
9939,19087.0
9940,30611.0
9941,20054.0
9942,22345.5
9943,24842.0
9944,32902.0
9945,13969.079999999998
9946,25450.0
9947,16080.0
9948,15139.0
9949,30138.68
9950,24957.0
9951,42549.0
9952,19609.0
9953,17721.08
9954,18915.0
9955,24685.440000000002
9956,25079.0
9957,21373.559999999998
9958,15008.0
9959,49677.5
9960,16509.0
9961,34003.0
9962,45460.0
9963,25168.0
9964,43340.0
9965,30913.48
9966,32895.0
9967,29274.96
9968,17701.0
9969,16873.0
9970,25866.88
9971,22062.0
9972,44081.04
9973,21389.0
9974,16991.52
9975,27094.0
9976,25820.399999999998
9977,68495.04000000001
9978,18420.5
9979,23201.4
9980,17892.0
9981,87702.25
9982,36038.0
9983,32585.64
9984,17290.800000000003
9985,25274.08
9986,25331.8
9987,19034.0
9988,17229.68
9989,16096.0
9990,46598.0
9991,14204.76
9992,21489.96
9993,45766.0
9994,40596.0
9995,39141.0
9996,74658.0
9997,44593.5
9998,49635.0
9999,18081.96
10000,33587.32
10001,31404.0
10002,22658.0
10003,19667.0
10004,41860.0
10005,21302.28
10006,37264.08
10007,15872.0
10008,38145.0
10009,14858.16
10010,15887.28
10011,44349.0
10012,31296.0
10013,19742.0
10014,70125.84
10015,45958.0
10016,20699.16
10017,17031.0
10018,21426.0
10019,19539.5
10020,15249.0
10021,17844.0
10022,28708.0
10023,18538.0
10024,76690.0
10025,31481.0
10026,14470.0
10027,24017.0
10028,17646.0
10029,17999.0
10030,30814.68
10031,26723.32
10032,29152.0
10033,23733.0
10034,16436.4
10035,87702.25
10036,27048.0
10037,15718.039999999999
10038,27025.0
10039,32592.36
10040,24430.920000000002
10041,14686.0
10042,62546.0
10043,28370.0
10044,15722.0
10045,26816.159999999996
10046,33226.0
10047,75915.0
10048,13985.0
10049,21334.0
10050,14328.0
10051,18744.96
10052,22594.0
10053,18582.0
10054,19327.0
10055,28136.0
10056,21073.0
10057,50649.0
10058,44923.84
10059,15981.0
10060,18542.68
10061,17082.0
10062,87702.25
10063,27233.0
10064,16874.0
10065,21636.5
10066,15960.36
10067,27753.0
10068,39600.0
10069,23412.0
10070,29563.08
10071,23785.32
10072,34353.28
10073,20062.0
10074,35753.0
10075,58442.280000000006
10076,16337.0
10077,24452.48
10078,14570.0
10079,25062.0
10080,37111.0
10081,25245.0
10082,31664.359999999997
10083,27580.32
10084,21584.64
10085,59501.0
10086,23038.800000000003
10087,14856.0
10088,19785.6
10089,36105.5
10090,87702.25
10091,16535.0
10092,21809.52
10093,15563.28
10094,50711.0
10095,27441.0
10096,20283.0
10097,19569.12
10098,21632.0
10099,27294.0
10100,14102.0
10101,19614.0
10102,39852.96
10103,22402.0
10104,18892.0
10105,17983.0
10106,31176.72
10107,21791.04
10108,22216.0
10109,52171.0
10110,25381.0
10111,19386.64
10112,20146.88
10113,34929.840000000004
10114,18114.0
10115,51492.0
10116,78893.64
10117,17409.600000000002
10118,40443.0
10119,24441.5
10120,19555.12
10121,21738.0
10122,21020.0
10123,32384.0
10124,76139.5
10125,16492.0
10126,87702.25
10127,19568.0
10128,20008.0
10129,17792.0
10130,23038.800000000003
10131,21805.5
10132,19493.0
10133,21410.0
10134,44119.5
10135,19232.52
10136,21632.16
10137,15058.5
10138,87702.25
10139,19347.0
10140,26610.0
10141,30473.5
10142,19311.36
10143,23115.0
10144,19925.88
10145,24957.399999999998
10146,32326.56
10147,19892.0
10148,28368.5
10149,20541.0
10150,0.0
10151,19294.0
10152,19424.08
10153,17903.64
10154,18376.0
10155,29908.44
10156,14018.04
10157,32400.0
10158,19854.64
10159,55729.0
10160,26535.0
10161,45837.12
10162,18178.0
10163,60572.0
10164,18481.0
10165,21700.12
10166,59369.0
10167,23245.5
10168,14534.880000000001
10169,17552.600000000002
10170,37003.92
10171,38042.0
10172,18039.0
10173,19794.0
10174,21050.0
10175,16130.919999999998
10176,18499.0
10177,22253.92
10178,17616.0
10179,27404.0
10180,46329.0
10181,14686.0
10182,20103.2
10183,21213.0
10184,16337.16
10185,22976.88
10186,19568.12
10187,39341.0
10188,44081.04
10189,26492.0
10190,27494.0
10191,28987.0
10192,18432.0
10193,36076.56
10194,31175.0
10195,30428.5
10196,24652.0
10197,24686.0
10198,23792.0
10199,19218.0
10200,21320.16
10201,28293.0
10202,53303.0
10203,28670.760000000002
10204,27116.28
10205,18697.0
10206,16945.0
10207,28153.0
10208,18419.0
10209,19312.0
10210,32614.32
10211,43385.0
10212,23547.0
10213,15599.0
10214,20340.96
10215,25449.84
10216,21104.5
10217,28412.0
10218,18342.48
10219,55298.0
10220,30513.0
10221,27189.5
10222,42932.0
10223,22764.0
10224,66384.48
10225,20508.96
10226,19296.0
10227,24104.0
10228,25705.0
10229,19031.04
10230,18994.0
10231,21953.16
10232,49117.5
10233,30196.0
10234,18488.0
10235,32298.0
10236,16391.5
10237,26955.120000000003
10238,22431.0
10239,20281.0
10240,15681.48
10241,23460.32
10242,33247.76
10243,26713.0
10244,18994.0
10245,17526.84
10246,17142.5
10247,18664.0
10248,18606.0
10249,38413.0
10250,23317.199999999997
10251,21557.0
10252,21198.0
10253,23274.68
10254,25993.68
10255,16935.239999999998
10256,34775.0
10257,24199.44
10258,25449.840000000004
10259,22706.5
10260,46646.159999999996
10261,16467.0
10262,17075.0
10263,14328.0
10264,19913.0
10265,25517.0
10266,53524.5
10267,17577.0
10268,18095.0
10269,26208.5
10270,39505.92
10271,16457.48
10272,22096.88
10273,23428.0
10274,18558.0
10275,27404.159999999996
10276,22438.0
10277,34535.0
10278,39447.0
10279,30638.0
10280,33621.840000000004
10281,18933.84
10282,14927.0
10283,45805.0
10284,19320.0
10285,50405.0
10286,32096.0
10287,23495.0
10288,28699.0
10289,26445.600000000002
10290,41481.5
10291,24583.0
10292,37951.0
10293,16991.0
10294,19684.0
10295,17527.12
10296,60934.5
10297,13382.2
10298,19373.88
10299,20062.0
10300,45766.2
10301,18860.0
10302,34284.0
10303,33708.0
10304,40758.72
10305,21976.32
10306,25092.0
10307,13056.16
10308,16818.72
10309,18956.0
10310,22867.5
10311,21631.0
10312,21301.5
10313,16654.5
10314,15391.32
10315,69000.5
10316,19695.0
10317,23098.199999999997
10318,17930.12
10319,74856.24
10320,14342.0
10321,35330.0
10322,19817.0
10323,18850.0
10324,20749.0
10325,20802.0
10326,19450.0
10327,24147.0
10328,14856.4
10329,15141.96
10330,18828.16
10331,53756.28
10332,27789.0
10333,18315.0
10334,21814.0
10335,25015.0
10336,20721.48
10337,17309.0
10338,16555.0
10339,21660.5
10340,18526.0
10341,22840.0
10342,42841.76
10343,17424.0
10344,30749.0
10345,18900.0
10346,31028.0
10347,19728.0
